Date,Store_ID,Product_Category,Product,Quantity,Unit_Price,Discount,Customer_Count,Day,Sales
2025-05-13,S01,Dairy,Butter,44,329.34,10,48,Tuesday,13041.86
2025-05-13,S02,Beverages,Coffee,18,41.38,0,21,Tuesday,744.84
2025-05-13,S05,Household,Detergent,31,321.36,20,19,Tuesday,7969.73
2025-05-14,S03,Grocery,Rice,1,223.35,5,1,Wednesday,212.18
2025-05-14,S01,Personal Care,Shampoo,26,300.62,10,17,Wednesday,7034.51
2025-05-14,S05,Personal Care,Soap,49,136.87,0,32,Wednesday,6706.63
2025-05-14,S05,Snacks,Chocolate,15,236.43,20,9,Wednesday,2837.16
2025-05-14,S02,Grocery,Sugar,7,165.03,5,4,Wednesday,1097.45
2025-05-14,S04,Snacks,Biscuits,47,368.62,0,39,Wednesday,17325.14
2025-05-14,S04,Grocery,Rice,20,233.07,0,15,Wednesday,4661.4
2025-05-14,S04,Household,Tissue,49,162.64,10,45,Wednesday,7172.42
2025-05-14,S04,Grocery,Cooking Oil,21,373.02,10,18,Wednesday,7050.08
2025-05-14,S03,Personal Care,Face Wash,40,318.2,20,31,Wednesday,10182.4
2025-05-14,S01,Snacks,Noodles,12,267.27,20,13,Wednesday,2565.79
2025-05-14,S01,Personal Care,Toothpaste,22,67.32,10,21,Wednesday,1332.94
2025-05-14,S03,Grocery,Rice,9,352.81,20,6,Wednesday,2540.23
2025-05-14,S02,Personal Care,Toothpaste,13,296.32,10,12,Wednesday,3466.94
2025-05-14,S01,Snacks,Chips,35,221.2,10,38,Wednesday,6967.8
2025-05-14,S05,Snacks,Biscuits,11,315.02,15,8,Wednesday,2945.44
2025-05-14,S01,Beverages,Juice,14,214.53,0,11,Wednesday,3003.42
2025-05-14,S03,Personal Care,Toothpaste,31,344.22,5,21,Wednesday,10137.28
2025-05-14,S02,Beverages,Tea,3,447.06,15,3,Wednesday,1140.0
2025-05-14,S01,Grocery,Wheat,43,316.46,0,40,Wednesday,13607.78
2025-05-14,S03,Household,Dishwash,36,485.96,10,24,Wednesday,15745.1
2025-05-14,S05,Personal Care,Shampoo,48,447.7,20,45,Wednesday,17191.68
2025-05-14,S04,Dairy,Milk,23,477.81,5,22,Wednesday,10440.15
2025-05-14,S05,Beverages,Tea,22,408.05,0,13,Wednesday,8977.1
2025-05-14,S05,Snacks,Noodles,15,302.12,5,18,Wednesday,4305.21
2025-05-14,S02,Beverages,Soft Drink,46,88.68,0,44,Wednesday,4079.28
2025-05-14,S01,Personal Care,Soap,31,39.1,0,18,Wednesday,1212.1
2025-05-14,S04,Beverages,Coffee,45,56.94,15,25,Wednesday,2177.96
2025-05-14,S03,Snacks,Chocolate,14,163.58,10,11,Wednesday,2061.11
2025-05-14,S04,Beverages,Soft Drink,30,355.37,15,26,Wednesday,9061.94
2025-05-14,S01,Beverages,Tea,48,230.04,15,28,Wednesday,9385.63
2025-05-14,S02,Dairy,Curd,45,43.34,0,24,Wednesday,1950.3
2025-05-14,S01,Grocery,Sugar,24,392.27,15,26,Wednesday,8002.31
2025-05-14,S03,Snacks,Noodles,19,69.87,0,11,Wednesday,1327.53
2025-05-14,S04,Grocery,Wheat,7,69.43,15,4,Wednesday,413.11
2025-05-14,S05,Dairy,Butter,45,155.24,0,45,Wednesday,6985.8
2025-05-14,S01,Household,Tissue,47,64.95,0,37,Wednesday,3052.65
2025-05-14,S02,Household,Tissue,18,284.82,10,14,Wednesday,4614.08
2025-05-14,S02,Personal Care,Soap,50,160.96,10,47,Wednesday,7243.2
2025-05-14,S04,Personal Care,Face Wash,50,480.1,10,43,Wednesday,21604.5
2025-05-14,S05,Dairy,Butter,11,210.96,10,9,Wednesday,2088.5
2025-05-14,S03,Personal Care,Toothpaste,25,98.84,15,16,Wednesday,2100.35
2025-05-14,S05,Personal Care,Face Wash,39,25.92,10,24,Wednesday,909.79
2025-05-14,S04,Beverages,Coffee,30,297.08,15,19,Wednesday,7575.54
2025-05-14,S05,Beverages,Soft Drink,12,281.8,0,8,Wednesday,3381.6
2025-05-14,S04,Beverages,Coffee,48,208.79,0,33,Wednesday,10021.92
2025-05-14,S05,Household,Tissue,21,133.45,15,18,Wednesday,2382.08
2025-05-14,S01,Dairy,Curd,10,335.07,5,7,Wednesday,3183.16
2025-05-14,S02,Household,Dishwash,34,220.68,0,30,Wednesday,7503.12
2025-05-14,S04,Personal Care,Face Wash,25,104.67,5,22,Wednesday,2485.91
2025-05-14,S04,Grocery,Sugar,45,228.6,10,27,Wednesday,9258.3
2025-05-14,S02,Household,Tissue,23,272.0,5,20,Wednesday,5943.2
2025-05-14,S03,Snacks,Biscuits,11,474.04,0,11,Wednesday,5214.44
2025-05-14,S04,Personal Care,Shampoo,33,249.89,0,19,Wednesday,8246.37
2025-05-14,S01,Household,Tissue,37,256.91,5,40,Wednesday,9030.39
2025-05-14,S05,Dairy,Cheese,21,279.39,15,17,Wednesday,4987.11
2025-05-14,S01,Beverages,Soft Drink,32,348.78,15,34,Wednesday,9486.82
2025-05-14,S04,Snacks,Chips,22,109.4,0,18,Wednesday,2406.8
2025-05-14,S03,Household,Cleaner,17,255.36,10,18,Wednesday,3907.01
2025-05-14,S04,Snacks,Chocolate,44,443.13,0,52,Wednesday,19497.72
2025-05-14,S03,Snacks,Biscuits,36,453.61,10,30,Wednesday,14696.96
2025-05-14,S02,Grocery,Wheat,28,428.11,10,18,Wednesday,10788.37
2025-05-14,S05,Household,Cleaner,43,121.07,5,34,Wednesday,4945.71
2025-05-14,S01,Household,Detergent,49,267.37,5,58,Wednesday,12446.07
2025-05-14,S03,Beverages,Soft Drink,47,467.3,10,40,Wednesday,19766.79
2025-05-14,S01,Beverages,Tea,44,23.17,0,34,Wednesday,1019.48
2025-05-14,S02,Beverages,Coffee,47,452.55,15,46,Wednesday,18079.37
2025-05-14,S04,Beverages,Soft Drink,17,104.41,5,14,Wednesday,1686.22
2025-05-15,S03,Personal Care,Soap,14,280.21,10,13,Thursday,3530.65
2025-05-15,S05,Snacks,Chips,27,117.83,0,29,Thursday,3181.41
2025-05-15,S03,Snacks,Biscuits,7,440.23,0,7,Thursday,3081.61
2025-05-15,S04,Snacks,Biscuits,31,384.69,10,21,Thursday,10732.85
2025-05-15,S04,Dairy,Curd,47,216.58,20,29,Thursday,8143.41
2025-05-15,S05,Beverages,Tea,12,113.23,10,10,Thursday,1222.88
2025-05-15,S05,Personal Care,Toothpaste,2,234.45,15,2,Thursday,398.56
2025-05-15,S02,Personal Care,Toothpaste,47,67.75,15,35,Thursday,2706.61
2025-05-15,S01,Household,Cleaner,22,308.0,15,20,Thursday,5759.6
2025-05-15,S03,Household,Detergent,8,182.05,10,7,Thursday,1310.76
2025-05-15,S02,Dairy,Butter,16,28.22,15,10,Thursday,383.79
2025-05-15,S01,Dairy,Milk,25,221.97,0,15,Thursday,5549.25
2025-05-15,S02,Household,Dishwash,3,359.93,10,4,Thursday,971.81
2025-05-15,S05,Household,Detergent,30,328.71,10,28,Thursday,8875.17
2025-05-15,S05,Snacks,Chocolate,50,68.52,15,60,Thursday,2912.1
2025-05-15,S04,Snacks,Noodles,45,478.51,15,46,Thursday,18303.01
2025-05-15,S03,Snacks,Chips,50,345.57,5,51,Thursday,16414.58
2025-05-15,S03,Snacks,Chocolate,19,306.52,10,15,Thursday,5241.49
2025-05-15,S03,Household,Dishwash,29,359.53,10,16,Thursday,9383.73
2025-05-15,S02,Snacks,Chips,5,286.41,0,3,Thursday,1432.05
2025-05-15,S02,Household,Cleaner,20,214.02,0,23,Thursday,4280.4
2025-05-15,S03,Beverages,Soft Drink,33,253.53,0,21,Thursday,8366.49
2025-05-15,S04,Personal Care,Face Wash,1,237.26,15,1,Thursday,201.67
2025-05-15,S01,Beverages,Tea,32,361.73,20,38,Thursday,9260.29
2025-05-15,S02,Personal Care,Soap,29,386.95,5,34,Thursday,10660.47
2025-05-15,S03,Grocery,Cooking Oil,38,169.93,20,37,Thursday,5165.87
2025-05-15,S05,Grocery,Rice,23,396.84,15,21,Thursday,7758.22
2025-05-15,S02,Grocery,Wheat,10,275.89,5,12,Thursday,2620.95
2025-05-15,S01,Personal Care,Face Wash,12,68.45,5,9,Thursday,780.33
2025-05-15,S02,Dairy,Milk,35,242.99,10,32,Thursday,7654.18
2025-05-15,S01,Beverages,Soft Drink,47,330.79,5,49,Thursday,14769.77
2025-05-15,S01,Dairy,Cheese,9,340.09,20,8,Thursday,2448.65
2025-05-15,S02,Personal Care,Face Wash,11,43.07,20,8,Thursday,379.02
2025-05-15,S01,Snacks,Noodles,11,193.48,0,7,Thursday,2128.28
2025-05-15,S02,Dairy,Curd,38,161.55,0,41,Thursday,6138.9
2025-05-15,S02,Personal Care,Shampoo,4,245.78,10,4,Thursday,884.81
2025-05-15,S04,Grocery,Sugar,19,439.38,0,18,Thursday,8348.22
2025-05-15,S05,Snacks,Noodles,21,461.07,15,25,Thursday,8230.1
2025-05-15,S01,Grocery,Cooking Oil,6,398.52,20,6,Thursday,1912.9
2025-05-15,S02,Dairy,Butter,23,481.73,20,13,Thursday,8863.83
2025-05-15,S01,Dairy,Cheese,44,235.39,10,30,Thursday,9321.44
2025-05-15,S02,Beverages,Tea,39,66.0,15,35,Thursday,2187.9
2025-05-15,S02,Beverages,Coffee,7,419.17,5,6,Thursday,2787.48
2025-05-15,S02,Personal Care,Face Wash,45,438.99,0,29,Thursday,19754.55
2025-05-15,S05,Household,Cleaner,36,210.34,0,26,Thursday,7572.24
2025-05-15,S01,Dairy,Cheese,39,267.93,0,46,Thursday,10449.27
2025-05-15,S05,Grocery,Sugar,15,142.43,0,15,Thursday,2136.45
2025-05-15,S05,Beverages,Juice,9,154.81,0,7,Thursday,1393.29
2025-05-15,S05,Grocery,Cooking Oil,47,490.21,10,37,Thursday,20735.88
2025-05-15,S05,Personal Care,Soap,22,154.26,10,22,Thursday,3054.35
2025-05-15,S04,Household,Detergent,11,486.36,15,9,Thursday,4547.47
2025-05-15,S01,Grocery,Rice,35,153.63,20,23,Thursday,4301.64
2025-05-15,S01,Grocery,Wheat,17,419.4,0,10,Thursday,7129.8
2025-05-15,S02,Snacks,Chips,9,98.86,10,8,Thursday,800.77
2025-05-15,S01,Personal Care,Face Wash,34,420.93,0,35,Thursday,14311.62
2025-05-15,S05,Household,Dishwash,46,457.06,0,54,Thursday,21024.76
2025-05-15,S03,Beverages,Tea,19,449.3,15,11,Thursday,7256.2
2025-05-15,S01,Snacks,Noodles,40,53.86,15,40,Thursday,1831.24
2025-05-15,S03,Dairy,Cheese,30,395.55,15,18,Thursday,10086.52
2025-05-15,S04,Dairy,Cheese,22,438.07,10,20,Thursday,8673.79
2025-05-15,S02,Beverages,Tea,26,183.89,20,18,Thursday,3824.91
2025-05-15,S02,Household,Tissue,30,447.85,5,27,Thursday,12763.72
2025-05-15,S02,Household,Dishwash,12,338.56,5,6,Thursday,3859.58
2025-05-15,S04,Personal Care,Face Wash,36,246.1,15,35,Thursday,7530.66
2025-05-15,S05,Dairy,Curd,7,23.29,10,7,Thursday,146.73
2025-05-15,S03,Dairy,Cheese,41,349.35,15,29,Thursday,12174.85
2025-05-15,S01,Dairy,Curd,2,402.95,5,2,Thursday,765.6
2025-05-15,S05,Personal Care,Toothpaste,21,481.8,0,22,Thursday,10117.8
2025-05-15,S02,Dairy,Curd,27,316.13,10,29,Thursday,7681.96
2025-05-16,S02,Beverages,Coffee,50,89.55,10,42,Friday,4029.75
2025-05-16,S05,Beverages,Juice,1,155.25,5,1,Friday,147.49
2025-05-16,S03,Beverages,Soft Drink,14,285.11,0,17,Friday,3991.54
2025-05-16,S05,Snacks,Noodles,49,149.18,15,35,Friday,6213.35
2025-05-16,S04,Beverages,Coffee,2,279.07,0,2,Friday,558.14
2025-05-16,S02,Grocery,Wheat,23,139.13,5,17,Friday,3039.99
2025-05-16,S03,Dairy,Milk,26,410.96,5,18,Friday,10150.71
2025-05-16,S01,Beverages,Soft Drink,25,49.78,20,28,Friday,995.6
2025-05-16,S02,Household,Cleaner,15,187.33,0,14,Friday,2809.95
2025-05-16,S05,Household,Tissue,29,51.96,0,25,Friday,1506.84
2025-05-16,S03,Household,Cleaner,28,150.11,0,30,Friday,4203.08
2025-05-16,S02,Household,Tissue,39,74.63,0,36,Friday,2910.57
2025-05-16,S01,Personal Care,Shampoo,48,240.83,20,37,Friday,9247.87
2025-05-16,S01,Household,Detergent,4,58.55,10,3,Friday,210.78
2025-05-16,S05,Personal Care,Toothpaste,30,322.77,20,27,Friday,7746.48
2025-05-16,S04,Personal Care,Shampoo,47,349.79,10,39,Friday,14796.12
2025-05-16,S05,Snacks,Chocolate,10,389.49,15,6,Friday,3310.66
2025-05-16,S03,Household,Detergent,42,375.28,10,38,Friday,14185.58
2025-05-16,S05,Personal Care,Soap,10,232.58,5,8,Friday,2209.51
2025-05-16,S03,Snacks,Chocolate,22,379.69,10,20,Friday,7517.86
2025-05-16,S04,Dairy,Milk,16,351.97,0,13,Friday,5631.52
2025-05-16,S05,Grocery,Cooking Oil,39,336.41,10,45,Friday,11807.99
2025-05-16,S01,Personal Care,Toothpaste,40,196.11,10,26,Friday,7059.96
2025-05-16,S03,Personal Care,Shampoo,43,382.77,15,35,Friday,13990.24
2025-05-16,S03,Snacks,Biscuits,13,223.63,20,8,Friday,2325.75
2025-05-16,S01,Snacks,Biscuits,39,216.56,0,23,Friday,8445.84
2025-05-16,S05,Grocery,Rice,30,188.83,15,23,Friday,4815.16
2025-05-16,S04,Beverages,Juice,13,293.63,10,12,Friday,3435.47
2025-05-16,S02,Snacks,Chocolate,42,31.25,5,41,Friday,1246.88
2025-05-16,S05,Grocery,Rice,26,275.29,15,18,Friday,6083.91
2025-05-16,S05,Dairy,Butter,31,268.02,10,30,Friday,7477.76
2025-05-16,S03,Household,Dishwash,39,179.47,5,22,Friday,6649.36
2025-05-16,S03,Personal Care,Toothpaste,27,174.63,10,19,Friday,4243.51
2025-05-16,S04,Personal Care,Face Wash,4,247.4,20,3,Friday,791.68
2025-05-16,S04,Grocery,Cooking Oil,48,320.75,10,47,Friday,13856.4
2025-05-16,S04,Grocery,Wheat,12,81.96,5,14,Friday,934.34
2025-05-16,S01,Personal Care,Soap,35,87.5,20,27,Friday,2450.0
2025-05-16,S02,Snacks,Noodles,39,456.31,5,37,Friday,16906.29
2025-05-16,S02,Beverages,Juice,1,169.87,20,1,Friday,135.9
2025-05-16,S04,Dairy,Cheese,16,146.76,10,14,Friday,2113.34
2025-05-16,S03,Beverages,Tea,22,222.85,5,25,Friday,4657.56
2025-05-16,S02,Beverages,Coffee,45,395.81,15,23,Friday,15139.73
2025-05-16,S05,Beverages,Coffee,36,367.08,5,21,Friday,12554.14
2025-05-16,S01,Personal Care,Shampoo,34,397.65,10,23,Friday,12168.09
2025-05-16,S03,Beverages,Soft Drink,22,392.55,5,12,Friday,8204.3
2025-05-16,S01,Snacks,Chocolate,14,385.0,5,8,Friday,5120.5
2025-05-16,S05,Snacks,Chocolate,3,342.25,0,3,Friday,1026.75
2025-05-16,S02,Snacks,Chips,38,148.17,5,30,Friday,5348.94
2025-05-16,S01,Grocery,Wheat,13,190.8,0,12,Friday,2480.4
2025-05-16,S01,Dairy,Milk,2,379.6,15,1,Friday,645.32
2025-05-16,S01,Snacks,Biscuits,44,287.9,10,22,Friday,11400.84
2025-05-16,S05,Beverages,Soft Drink,40,49.16,0,30,Friday,1966.4
2025-05-16,S03,Grocery,Wheat,9,469.27,5,9,Friday,4012.26
2025-05-16,S03,Personal Care,Toothpaste,42,387.61,10,21,Friday,14651.66
2025-05-16,S05,Snacks,Biscuits,35,416.97,10,25,Friday,13134.56
2025-05-16,S01,Beverages,Soft Drink,49,492.76,15,29,Friday,20523.45
2025-05-16,S01,Beverages,Soft Drink,42,318.81,10,25,Friday,12051.02
2025-05-16,S04,Household,Tissue,27,282.62,0,30,Friday,7630.74
2025-05-16,S02,Personal Care,Toothpaste,20,238.81,0,21,Friday,4776.2
2025-05-16,S02,Grocery,Cooking Oil,21,308.58,0,19,Friday,6480.18
2025-05-16,S03,Beverages,Juice,6,350.59,5,7,Friday,1998.36
2025-05-16,S05,Dairy,Butter,29,90.33,15,15,Friday,2226.63
2025-05-16,S01,Snacks,Biscuits,22,296.79,10,19,Friday,5876.44
2025-05-16,S02,Grocery,Wheat,35,302.25,0,18,Friday,10578.75
2025-05-16,S05,Snacks,Chips,37,144.5,15,41,Friday,4544.52
2025-05-16,S05,Snacks,Chips,23,57.78,10,17,Friday,1196.05
2025-05-16,S01,Personal Care,Toothpaste,29,69.53,0,16,Friday,2016.37
2025-05-16,S05,Dairy,Curd,40,271.79,10,36,Friday,9784.44
2025-05-17,S02,Dairy,Milk,27,26.0,5,24,Saturday,666.9
2025-05-17,S04,Personal Care,Soap,15,119.23,0,10,Saturday,1788.45
2025-05-17,S02,Snacks,Biscuits,35,476.29,5,22,Saturday,15836.64
2025-05-17,S04,Dairy,Butter,50,382.86,0,38,Saturday,19143.0
2025-05-17,S05,Snacks,Noodles,27,392.0,10,18,Saturday,9525.6
2025-05-17,S02,Grocery,Cooking Oil,12,39.92,0,10,Saturday,479.04
2025-05-17,S01,Personal Care,Toothpaste,46,104.04,0,29,Saturday,4785.84
2025-05-17,S05,Personal Care,Toothpaste,41,248.29,15,40,Saturday,8652.91
2025-05-17,S01,Dairy,Butter,8,439.47,5,5,Saturday,3339.97
2025-05-17,S04,Household,Detergent,34,258.14,0,35,Saturday,8776.76
2025-05-17,S03,Household,Cleaner,16,243.1,5,17,Saturday,3695.12
2025-05-17,S03,Grocery,Sugar,36,34.04,20,25,Saturday,980.35
2025-05-17,S04,Snacks,Chips,49,497.36,0,50,Saturday,24370.64
2025-05-17,S03,Dairy,Curd,50,160.13,5,54,Saturday,7606.17
2025-05-17,S05,Snacks,Biscuits,17,269.62,5,12,Saturday,4354.36
2025-05-17,S05,Grocery,Sugar,25,287.3,10,19,Saturday,6464.25
2025-05-17,S02,Beverages,Tea,46,180.48,10,27,Saturday,7471.87
2025-05-17,S05,Dairy,Butter,26,336.13,10,25,Saturday,7865.44
2025-05-17,S03,Household,Tissue,47,459.4,15,44,Saturday,18353.03
2025-05-17,S01,Household,Detergent,17,445.05,15,16,Saturday,6430.97
2025-05-17,S02,Dairy,Cheese,38,395.67,0,45,Saturday,15035.46
2025-05-17,S01,Personal Care,Face Wash,38,109.55,0,31,Saturday,4162.9
2025-05-17,S03,Beverages,Juice,45,445.33,5,43,Saturday,19037.86
2025-05-17,S01,Household,Tissue,12,400.76,5,12,Saturday,4568.66
2025-05-17,S03,Household,Cleaner,13,423.01,5,8,Saturday,5224.17
2025-05-17,S05,Household,Detergent,6,234.0,15,4,Saturday,1193.4
2025-05-17,S02,Household,Tissue,9,473.21,10,8,Saturday,3833.0
2025-05-17,S04,Dairy,Butter,46,232.49,15,49,Saturday,9090.36
2025-05-17,S03,Snacks,Chocolate,22,267.6,10,14,Saturday,5298.48
2025-05-17,S05,Grocery,Wheat,3,197.4,0,3,Saturday,592.2
2025-05-17,S01,Beverages,Juice,26,33.39,5,15,Saturday,824.73
2025-05-17,S05,Personal Care,Face Wash,34,210.57,5,27,Saturday,6801.41
2025-05-17,S01,Personal Care,Soap,4,269.54,0,2,Saturday,1078.16
2025-05-17,S01,Snacks,Chips,2,177.4,10,2,Saturday,319.32
2025-05-17,S01,Grocery,Rice,36,82.54,0,31,Saturday,2971.44
2025-05-17,S01,Personal Care,Face Wash,13,132.76,5,7,Saturday,1639.59
2025-05-17,S02,Personal Care,Soap,37,373.17,15,33,Saturday,11736.2
2025-05-17,S01,Grocery,Wheat,9,417.2,0,10,Saturday,3754.8
2025-05-17,S02,Beverages,Soft Drink,8,198.5,5,7,Saturday,1508.6
2025-05-17,S04,Dairy,Butter,50,314.15,20,50,Saturday,12566.0
2025-05-17,S02,Dairy,Cheese,33,335.32,15,21,Saturday,9405.73
2025-05-17,S01,Grocery,Wheat,30,155.82,0,26,Saturday,4674.6
2025-05-17,S04,Grocery,Sugar,33,71.92,0,22,Saturday,2373.36
2025-05-17,S05,Household,Detergent,17,406.18,20,11,Saturday,5524.05
2025-05-17,S02,Grocery,Cooking Oil,35,141.04,5,29,Saturday,4689.58
2025-05-17,S05,Snacks,Chocolate,24,454.5,0,23,Saturday,10908.0
2025-05-17,S04,Snacks,Noodles,45,45.06,10,31,Saturday,1824.93
2025-05-17,S02,Grocery,Sugar,48,36.81,10,31,Saturday,1590.19
2025-05-17,S01,Snacks,Noodles,22,294.61,20,17,Saturday,5185.14
2025-05-17,S02,Dairy,Curd,4,263.24,10,4,Saturday,947.66
2025-05-17,S01,Grocery,Cooking Oil,9,228.18,0,10,Saturday,2053.62
2025-05-17,S03,Dairy,Milk,3,78.16,0,3,Saturday,234.48
2025-05-17,S02,Dairy,Curd,16,117.14,15,17,Saturday,1593.1
2025-05-17,S02,Snacks,Chips,38,453.7,15,23,Saturday,14654.51
2025-05-17,S05,Personal Care,Toothpaste,48,270.5,15,48,Saturday,11036.4
2025-05-17,S05,Personal Care,Soap,7,378.07,10,7,Saturday,2381.84
2025-05-17,S04,Beverages,Tea,20,56.88,10,19,Saturday,1023.84
2025-05-17,S01,Beverages,Juice,45,153.4,0,30,Saturday,6903.0
2025-05-17,S05,Personal Care,Face Wash,18,268.58,0,10,Saturday,4834.44
2025-05-17,S04,Grocery,Rice,32,35.07,10,16,Saturday,1010.02
2025-05-17,S01,Personal Care,Toothpaste,11,322.13,5,13,Saturday,3366.26
2025-05-17,S01,Household,Detergent,30,224.15,15,35,Saturday,5715.82
2025-05-17,S01,Snacks,Chips,24,484.52,5,27,Saturday,11047.06
2025-05-17,S03,Personal Care,Soap,27,424.68,0,14,Saturday,11466.36
2025-05-17,S01,Grocery,Sugar,31,177.9,10,30,Saturday,4963.41
2025-05-17,S04,Grocery,Rice,6,310.91,10,5,Saturday,1678.91
2025-05-17,S01,Beverages,Soft Drink,27,308.79,15,32,Saturday,7086.73
2025-05-17,S01,Beverages,Soft Drink,15,393.16,5,14,Saturday,5602.53
2025-05-17,S04,Grocery,Rice,13,399.45,10,11,Saturday,4673.56
2025-05-18,S02,Dairy,Cheese,7,90.18,20,5,Sunday,505.01
2025-05-18,S01,Household,Dishwash,39,362.59,10,46,Sunday,12726.91
2025-05-18,S04,Beverages,Coffee,32,115.44,10,35,Sunday,3324.67
2025-05-18,S05,Household,Detergent,20,175.79,0,21,Sunday,3515.8
2025-05-18,S04,Snacks,Chips,12,43.33,20,12,Sunday,415.97
2025-05-18,S03,Dairy,Milk,47,175.11,0,35,Sunday,8230.17
2025-05-18,S05,Snacks,Noodles,18,181.0,10,21,Sunday,2932.2
2025-05-18,S02,Snacks,Chips,46,472.66,10,38,Sunday,19568.12
2025-05-18,S02,Household,Cleaner,14,145.35,0,8,Sunday,2034.9
2025-05-18,S04,Grocery,Wheat,18,468.93,5,11,Sunday,8018.7
2025-05-18,S04,Dairy,Milk,21,97.4,10,17,Sunday,1840.86
2025-05-18,S01,Beverages,Tea,33,208.96,0,36,Sunday,6895.68
2025-05-18,S01,Grocery,Wheat,47,303.4,5,42,Sunday,13546.81
2025-05-18,S03,Personal Care,Shampoo,43,192.36,0,22,Sunday,8271.48
2025-05-18,S01,Beverages,Tea,30,101.62,5,17,Sunday,2896.17
2025-05-18,S04,Personal Care,Shampoo,18,31.69,15,15,Sunday,484.86
2025-05-18,S04,Grocery,Rice,3,314.94,0,2,Sunday,944.82
2025-05-18,S01,Snacks,Noodles,32,371.54,0,22,Sunday,11889.28
2025-05-18,S03,Snacks,Biscuits,2,81.68,5,2,Sunday,155.19
2025-05-18,S04,Dairy,Curd,11,95.68,10,6,Sunday,947.23
2025-05-18,S03,Beverages,Soft Drink,2,366.75,10,2,Sunday,660.15
2025-05-18,S04,Personal Care,Face Wash,31,82.36,5,24,Sunday,2425.5
2025-05-18,S03,Personal Care,Toothpaste,35,285.24,5,41,Sunday,9484.23
2025-05-18,S03,Dairy,Curd,29,239.77,0,28,Sunday,6953.33
2025-05-18,S03,Household,Tissue,29,181.83,0,20,Sunday,5273.07
2025-05-18,S01,Household,Detergent,33,107.9,5,33,Sunday,3382.66
2025-05-18,S02,Beverages,Tea,3,250.74,5,3,Sunday,714.61
2025-05-18,S03,Snacks,Chocolate,1,233.33,20,1,Sunday,186.66
2025-05-18,S03,Household,Dishwash,12,463.98,0,10,Sunday,5567.76
2025-05-18,S04,Grocery,Wheat,48,224.55,5,45,Sunday,10239.48
2025-05-18,S02,Dairy,Butter,5,486.57,0,6,Sunday,2432.85
2025-05-18,S04,Grocery,Cooking Oil,46,116.22,10,23,Sunday,4811.51
2025-05-18,S04,Grocery,Cooking Oil,14,405.36,0,9,Sunday,5675.04
2025-05-18,S03,Dairy,Curd,44,86.18,15,41,Sunday,3223.13
2025-05-18,S05,Personal Care,Toothpaste,47,96.84,0,27,Sunday,4551.48
2025-05-18,S02,Beverages,Coffee,33,409.08,0,34,Sunday,13499.64
2025-05-18,S04,Personal Care,Face Wash,7,305.19,15,6,Sunday,1815.88
2025-05-18,S05,Snacks,Chips,43,358.15,15,49,Sunday,13090.38
2025-05-18,S05,Beverages,Coffee,37,141.31,10,30,Sunday,4705.62
2025-05-18,S04,Dairy,Cheese,30,409.92,5,31,Sunday,11682.72
2025-05-18,S03,Dairy,Butter,18,286.59,0,12,Sunday,5158.62
2025-05-18,S01,Dairy,Curd,37,349.15,10,30,Sunday,11626.7
2025-05-18,S04,Grocery,Wheat,18,93.51,15,15,Sunday,1430.7
2025-05-18,S03,Dairy,Butter,36,313.17,10,21,Sunday,10146.71
2025-05-18,S02,Snacks,Chips,10,45.36,20,11,Sunday,362.88
2025-05-18,S03,Snacks,Chips,30,149.94,10,35,Sunday,4048.38
2025-05-18,S05,Dairy,Cheese,14,414.62,0,10,Sunday,5804.68
2025-05-18,S02,Beverages,Juice,21,109.97,5,20,Sunday,2193.9
2025-05-18,S02,Snacks,Biscuits,23,78.88,0,18,Sunday,1814.24
2025-05-18,S01,Beverages,Coffee,47,459.65,5,47,Sunday,20523.37
2025-05-18,S01,Beverages,Coffee,21,474.71,15,23,Sunday,8473.57
2025-05-18,S04,Beverages,Juice,32,24.78,5,28,Sunday,753.31
2025-05-18,S03,Dairy,Butter,30,422.63,10,17,Sunday,11411.01
2025-05-18,S04,Household,Tissue,32,455.75,10,24,Sunday,13125.6
2025-05-18,S01,Grocery,Wheat,41,363.39,15,27,Sunday,12664.14
2025-05-18,S05,Dairy,Curd,41,300.21,10,42,Sunday,11077.75
2025-05-18,S01,Snacks,Biscuits,12,478.39,10,13,Sunday,5166.61
2025-05-18,S03,Snacks,Chips,18,380.21,10,15,Sunday,6159.4
2025-05-18,S05,Snacks,Chocolate,38,384.79,5,32,Sunday,13890.92
2025-05-18,S04,Snacks,Noodles,47,127.58,15,54,Sunday,5096.82
2025-05-18,S04,Household,Cleaner,22,416.05,5,20,Sunday,8695.44
2025-05-18,S01,Grocery,Cooking Oil,45,404.98,20,35,Sunday,14579.28
2025-05-18,S01,Household,Tissue,39,389.81,5,32,Sunday,14442.46
2025-05-18,S04,Beverages,Soft Drink,44,283.77,0,35,Sunday,12485.88
2025-05-18,S04,Dairy,Curd,4,324.48,10,4,Sunday,1168.13
2025-05-18,S02,Snacks,Chocolate,40,371.52,20,24,Sunday,11888.64
2025-05-18,S03,Beverages,Tea,10,217.81,5,9,Sunday,2069.19
2025-05-18,S02,Dairy,Curd,29,427.46,0,17,Sunday,12396.34
2025-05-19,S02,Grocery,Sugar,43,278.55,5,50,Monday,11378.77
2025-05-19,S04,Personal Care,Face Wash,16,401.91,0,10,Monday,6430.56
2025-05-19,S03,Grocery,Cooking Oil,34,209.2,5,19,Monday,6757.16
